,id_caller,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,Type,jpg_url,img_num,Dog_Breed,favorite_count,retweet_count
1516,690959652130045952,NaN,NaN,2016-01-23 18:09:53,Twitter for iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,https://twitter.com/dog_rates/status/690959652130045952/photo/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,2663,798
1517,690938899477221376,NaN,NaN,2016-01-23 16:47:25,Twitter for iPhone,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",https://twitter.com/dog_rates/status/690938899477221376/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,golden_retriever,3891,1825
1518,690932576555528194,NaN,NaN,2016-01-23 16:22:17,Twitter for iPhone,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,https://twitter.com/dog_rates/status/690932576555528194/photo/1,12.0,10,Buddy,None,None,None,None,floofer,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,1512,406
1519,690735892932222976,NaN,NaN,2016-01-23 03:20:44,Twitter for iPhone,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,https://twitter.com/dog_rates/status/690735892932222976/photo/1,13.0,10,Peaches,None,None,None,None,floofer,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,1555,495
1520,690728923253055490,NaN,NaN,2016-01-23 02:53:03,Twitter for iPhone,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,https://twitter.com/dog_rates/status/690728923253055490/photo/1,8.0,10,Vinscent,None,None,None,None,floofer,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,1449,483
1522,690649993829576704,NaN,NaN,2016-01-22 21:39:24,Twitter for iPhone,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,https://twitter.com/dog_rates/status/690649993829576704/photo/1,11.0,10,Hazel,None,None,None,None,floofer,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever,3197,1281
1523,690607260360429569,690341253549002752,467036706,2016-01-22 18:49:36,Twitter for iPhone,12/10 @LightningHoltt,nan,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,2293,818
1524,690597161306841088,NaN,NaN,2016-01-22 18:09:28,Twitter for iPhone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://twitter.com/dog_rates/status/690597161306841088/photo/1,11.0,10,Lolo,None,None,None,None,floofer,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,3392,1006
1525,690400367696297985,NaN,NaN,2016-01-22 05:07:29,Twitter for iPhone,This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend 10/10 for Eriq 6/10 for friend https://t.co/PlEXTofdpf,https://twitter.com/dog_rates/status/690400367696297985/photo/1,6.0,10,Eriq,None,None,None,None,floofer,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,11000,4217
1526,690374419777196032,NaN,NaN,2016-01-22 03:24:22,Twitter for iPhone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,https://twitter.com/dog_rates/status/690374419777196032/photo/1,11.0,10,Phred,None,None,None,None,floofer,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker_spaniel,2369,699
1527,690360449368465409,NaN,NaN,2016-01-22 02:28:52,Twitter for iPhone,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,https://twitter.com/dog_rates/status/690360449368465409/photo/1,9.0,10,the,None,None,None,None,floofer,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,golden_retriever,12326,5976
1528,690348396616552449,NaN,NaN,2016-01-22 01:40:58,Vine - Make a Scene,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,https://vine.co/v/iejBWerY9X2,12.0,10,Oddie,None,None,None,None,floofer,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,2172,500
1529,690248561355657216,NaN,NaN,2016-01-21 19:04:15,Twitter for iPhone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,https://twitter.com/dog_rates/status/690248561355657216/photo/1,11.0,10,Maxwell,None,None,None,None,floofer,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,3596,1549
1530,690021994562220032,NaN,NaN,2016-01-21 04:03:58,Twitter for iPhone,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",https://twitter.com/dog_rates/status/690021994562220032/photo/1,10.0,10,Geoff,None,None,None,None,floofer,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,2388,1008
1531,690015576308211712,NaN,NaN,2016-01-21 03:38:27,Twitter for iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,https://twitter.com/dog_rates/status/690015576308211712/photo/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_Bay_retriever,3486,1196
1532,690005060500217858,NaN,NaN,2016-01-21 02:56:40,Twitter for iPhone,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",https://twitter.com/dog_rates/status/690005060500217858/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,chow,2117,778
1533,689999384604450816,NaN,NaN,2016-01-21 02:34:07,Twitter for iPhone,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,https://twitter.com/dog_rates/status/689999384604450816/photo/1,10.0,10,Covach,None,None,None,None,floofer,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,golden_retriever,1225,267
1534,689993469801164801,NaN,NaN,2016-01-21 02:10:37,Vine - Make a Scene,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,https://vine.co/v/ienexVMZgi5,12.0,10,None,None,floofer,None,None,floofer,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever,2713,1167
1535,689977555533848577,NaN,NaN,2016-01-21 01:07:23,Twitter for iPhone,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,https://twitter.com/dog_rates/status/689977555533848577/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,3243,1086
1536,689905486972461056,NaN,NaN,2016-01-20 20:21:00,Twitter for iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",https://twitter.com/dog_rates/status/689905486972461056/photo/1,11.0,10,Gizmo,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,malinois,2145,557
1537,689877686181715968,NaN,NaN,2016-01-20 18:30:32,Twitter for iPhone,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,https://twitter.com/dog_rates/status/689877686181715968/photo/1,9.0,10,Durg,None,None,None,None,floofer,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog,2894,944
1538,689835978131935233,NaN,NaN,2016-01-20 15:44:48,Twitter for iPhone,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,https://twitter.com/dog_rates/status/689835978131935233/photo/1,10.0,10,Fynn,None,None,None,None,floofer,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,golden_retriever,2238,837
1539,689661964914655233,NaN,NaN,2016-01-20 04:13:20,Twitter for iPhone,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,https://twitter.com/dog_rates/status/689661964914655233/photo/1,12.0,10,Luca,None,None,None,None,floofer,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,golden_retriever,2233,852
1540,689659372465688576,NaN,NaN,2016-01-20 04:03:02,Twitter for iPhone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,https://twitter.com/dog_rates/status/689659372465688576/photo/1,8.0,10,Ricky,None,None,None,None,floofer,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,cocker_spaniel,2366,751
1541,689623661272240129,NaN,NaN,2016-01-20 01:41:08,Twitter for iPhone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,https://twitter.com/dog_rates/status/689623661272240129/photo/1,10.0,10,Lucy,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,malamute,1461,401
1542,689599056876867584,NaN,NaN,2016-01-20 00:03:21,Twitter for iPhone,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,https://twitter.com/dog_rates/status/689599056876867584/photo/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,miniature_pinscher,1016,213
1543,689557536375177216,NaN,NaN,2016-01-19 21:18:22,Twitter for iPhone,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,https://twitter.com/dog_rates/status/689557536375177216/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,2347,720
1544,689517482558820352,NaN,NaN,2016-01-19 18:39:13,Twitter for iPhone,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,https://twitter.com/dog_rates/status/689517482558820352/photo/1,12.0,10,Carl,None,None,None,None,floofer,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,golden_retriever,2766,762
1545,689289219123089408,NaN,NaN,2016-01-19 03:32:10,Twitter for iPhone,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,https://twitter.com/dog_rates/status/689289219123089408/video/1,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,komondor,2452,793
1546,689283819090870273,NaN,NaN,2016-01-19 03:10:43,Twitter for iPhone,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,https://twitter.com/dog_rates/status/689283819090870273/photo/1,9.0,10,Chipson,None,None,None,None,floofer,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,cocker_spaniel,9864,4825
1547,689280876073582592,NaN,NaN,2016-01-19 02:59:01,Twitter for iPhone,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,https://twitter.com/dog_rates/status/689280876073582592/photo/1,10.0,10,Herald,None,None,None,None,floofer,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,2355,908
1548,689275259254616065,NaN,NaN,2016-01-19 02:36:42,Twitter for iPhone,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,https://twitter.com/dog_rates/status/689275259254616065/photo/1,10.0,10,Lucky,None,None,None,None,floofer,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,standard_poodle,2245,637
1550,689154315265683456,NaN,NaN,2016-01-18 18:36:07,Twitter for iPhone,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,https://twitter.com/dog_rates/status/689154315265683456/photo/1,9.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever,1827,387
1552,688916208532455424,NaN,NaN,2016-01-18 02:49:58,Twitter for iPhone,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,https://twitter.com/dog_rates/status/688916208532455424/photo/1,11.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,2893,1223
1553,688908934925697024,NaN,NaN,2016-01-18 02:21:04,Twitter for iPhone,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,https://twitter.com/dog_rates/status/688908934925697024/photo/1,8.0,10,Clarence,None,None,None,None,floofer,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,golden_retriever,2652,1025
1554,688898160958271489,NaN,NaN,2016-01-18 01:38:15,Twitter for iPhone,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,https://twitter.com/dog_rates/status/688898160958271489/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier,2534,759
1555,688894073864884227,NaN,NaN,2016-01-18 01:22:00,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7.0,10,Hamrick,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever,1868,709
1556,688828561667567616,NaN,NaN,2016-01-17 21:01:41,Twitter for iPhone,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,https://twitter.com/dog_rates/status/688828561667567616/photo/1,9.0,10,Brad,None,None,None,None,floofer,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,French_bulldog,2587,906
1557,688804835492233216,NaN,NaN,2016-01-17 19:27:24,Twitter for iPhone,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,https://twitter.com/dog_rates/status/688804835492233216/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,2056,554
1558,688789766343622656,NaN,NaN,2016-01-17 18:27:32,Twitter for iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://twitter.com/dog_rates/status/688789766343622656/photo/1,8.0,10,Pubert,None,None,None,None,floofer,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,2032,623
1559,688547210804498433,NaN,NaN,2016-01-17 02:23:42,Twitter for iPhone,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,https://twitter.com/dog_rates/status/688547210804498433/photo/1,9.0,10,Frönq,None,None,None,None,floofer,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,basset,1693,266
1560,688519176466644993,NaN,NaN,2016-01-17 00:32:18,Twitter for iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky,2089,580
1561,688385280030670848,NaN,NaN,2016-01-16 15:40:14,Twitter for iPhone,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,https://twitter.com/dog_rates/status/688385280030670848/photo/1,12.0,10,Louis,None,None,None,None,floofer,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_hound,2169,587
1562,688211956440801280,NaN,NaN,2016-01-16 04:11:31,Twitter for iPhone,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,https://twitter.com/dog_rates/status/688211956440801280/video/1,13.0,10,Derby,None,None,None,None,floofer,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever,2010,679
1563,688179443353796608,NaN,NaN,2016-01-16 02:02:19,Twitter for iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10.0,10,Lizzie,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,21313,9916
1564,688116655151435777,NaN,NaN,2016-01-15 21:52:49,Twitter for iPhone,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,https://twitter.com/dog_rates/status/688116655151435777/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,golden_retriever,4614,2060
1565,688064179421470721,NaN,NaN,2016-01-15 18:24:18,Twitter for iPhone,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://twitter.com/dog_rates/status/688064179421470721/photo/1,11.0,10,Kilo,None,None,None,None,floofer,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog,5793,2473
1566,687841446767013888,NaN,NaN,2016-01-15 03:39:15,Vine - Make a Scene,13/10 I can't stop watching this (vid by @k8lynwright) https://t.co/nZhhMRr5Hp,https://vine.co/v/iOWwUPH1hrw,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,2293,549
1568,687818504314159109,NaN,NaN,2016-01-15 02:08:05,Twitter for iPhone,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://twitter.com/dog_rates/status/687818504314159109/photo/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,2480,1072
1569,687807801670897665,NaN,NaN,2016-01-15 01:25:33,Twitter for iPhone,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://twitter.com/dog_rates/status/687807801670897665/photo/1,11.0,10,Trooper,None,None,None,None,floofer,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker_spaniel,2382,656
1570,687732144991551489,NaN,NaN,2016-01-14 20:24:55,Vine - Make a Scene,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h) https://t.co/kGRcRjRJRl,https://vine.co/v/iOuMphL5DBY,11.0,10,Ember,None,None,None,None,floofer,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,toy_poodle,9124,3438
1571,687704180304273409,NaN,NaN,2016-01-14 18:33:48,Twitter for iPhone,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://twitter.com/dog_rates/status/687704180304273409/photo/1,9.0,10,Blakely,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,3727,1488
1573,687494652870668288,NaN,NaN,2016-01-14 04:41:12,Twitter for iPhone,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://twitter.com/dog_rates/status/687494652870668288/photo/1,7.0,10,Marq,None,None,None,None,floofer,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,golden_retriever,4398,1298
1574,687480748861947905,NaN,NaN,2016-01-14 03:45:57,Twitter for iPhone,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,https://twitter.com/dog_rates/status/687480748861947905/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,2978,868
1575,687476254459715584,NaN,NaN,2016-01-14 03:28:06,Twitter for iPhone,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://twitter.com/dog_rates/status/687476254459715584/photo/1,11.0,10,Curtis,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,golden_retriever,3893,1469
1576,687460506001633280,NaN,NaN,2016-01-14 02:25:31,Twitter for iPhone,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://twitter.com/dog_rates/status/687460506001633280/photo/1,10.0,10,Kramer,None,None,None,None,floofer,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,chow,2003,585
1577,687399393394311168,NaN,NaN,2016-01-13 22:22:41,Vine - Make a Scene,This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33) https://t.co/nTAsyvbIiO,https://vine.co/v/iM2hLu9LU5i,10.0,10,Barry,None,None,None,None,floofer,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,1859,738
1578,687317306314240000,NaN,NaN,2016-01-13 16:56:30,Twitter for iPhone,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,https://twitter.com/dog_rates/status/687317306314240000/photo/1,11.0,10,Tyrone,None,None,None,None,floofer,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,3454,954
1579,687312378585812992,NaN,NaN,2016-01-13 16:36:55,Twitter for iPhone,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://twitter.com/dog_rates/status/687312378585812992/photo/1,7.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,2354,604
1580,687127927494963200,NaN,NaN,2016-01-13 04:23:58,Twitter for iPhone,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://twitter.com/dog_rates/status/687127927494963200/photo/1,9.0,10,Gordon,None,None,None,None,floofer,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,2333,739
1581,687124485711986689,NaN,NaN,2016-01-13 04:10:18,Twitter for iPhone,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,https://twitter.com/dog_rates/status/687124485711986689/photo/1,11.0,10,Samson,None,None,None,None,floofer,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,4247,1807
1582,687109925361856513,NaN,NaN,2016-01-13 03:12:26,Twitter for iPhone,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,https://twitter.com/dog_rates/status/687109925361856513/photo/1,11.0,10,Baxter,None,None,None,None,floofer,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,2339,795
1583,687102708889812993,NaN,NaN,2016-01-13 02:43:46,Twitter for iPhone,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,https://twitter.com/dog_rates/status/687102708889812993/photo/1,5.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,1220,131
1584,687096057537363968,NaN,NaN,2016-01-13 02:17:20,Twitter for iPhone,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://twitter.com/dog_rates/status/687096057537363968/photo/1,11.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,3307,1267
1585,686947101016735744,NaN,NaN,2016-01-12 16:25:26,Twitter for iPhone,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,https://twitter.com/dog_rates/status/686947101016735744/photo/1,11.0,10,Jackson,None,None,None,None,floofer,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,2619,453
1586,686760001961103360,NaN,NaN,2016-01-12 04:01:58,Vine - Make a Scene,This pupper forgot how to walk. 12/10 happens to all of us (vid by @bbuckley96) https://t.co/KFTrkSOuu3,https://vine.co/v/iMvubwT260D,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,1930,686
1587,686749460672679938,NaN,NaN,2016-01-12 03:20:05,Twitter for iPhone,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,https://twitter.com/dog_rates/status/686749460672679938/photo/1,8.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,2237,574
1588,686730991906516992,NaN,NaN,2016-01-12 02:06:41,Twitter for iPhone,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,https://twitter.com/dog_rates/status/686730991906516992/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon,1729,659
1589,686683045143953408,NaN,NaN,2016-01-11 22:56:10,Twitter for iPhone,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://twitter.com/dog_rates/status/686683045143953408/photo/1,11.0,10,Mona,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,beagle,7972,3151
1590,686618349602762752,NaN,NaN,2016-01-11 18:39:05,Twitter for iPhone,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://twitter.com/dog_rates/status/686618349602762752/photo/1,11.0,10,Olivia,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,English_springer,2153,137
1591,686606069955735556,NaN,NaN,2016-01-11 17:50:18,Twitter for iPhone,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://twitter.com/dog_rates/status/686606069955735556/photo/1,10.0,10,Horace,None,None,None,None,floofer,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1,chow,2484,622
1593,686386521809772549,NaN,NaN,2016-01-11 03:17:53,Twitter for iPhone,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,https://twitter.com/dog_rates/status/686386521809772549/photo/1,11.0,10,Crimson,None,None,None,None,floofer,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,3116,838
